347,大阪市立大学大学院,理学研究科,生物地球系専攻
348,大阪市立大学大学院,工学研究科,機械物理系専攻
349,大阪市立大学大学院,工学研究科,電子情報系専攻
350,大阪市立大学大学院,工学研究科,化学生物系専攻
351,大阪市立大学大学院,工学研究科,都市系専攻
352,大阪市立大学大学院,医学研究科,医科学専攻
353,大阪市立大学大学院,医学研究科,基礎医科学専攻
354,大阪市立大学大学院,医学研究科,臨床医科学専攻
355,大阪市立大学大学院,看護学研究科,看護学専攻
356,大阪市立大学大学院,生活科学研究科,生活科学専攻
357,大阪市立大学大学院,創造都市研究科,都市ビジネス専攻
358,大阪市立大学大学院,創造都市研究科,都市政策専攻
359,大阪市立大学大学院,創造都市研究科,都市情報学専攻
360,大阪市立大学大学院,創造都市研究科,創造都市専攻
361,大阪女学院大学大学院,21世紀国際共生研究科,平和・人権システム専攻
362,大阪総合保育大学大学院,児童保育研究科,児童保育専攻
363,大阪体育大学大学院,スポーツ科学研究科,スポーツ科学専攻
364,大阪大学大学院,文学研究科,文化形態論専攻
365,大阪大学大学院,文学研究科,文化表現論専攻
366,大阪大学大学院,文学研究科,文化動態論専攻
367,大阪大学大学院,人間科学研究科,人間科学専攻
368,大阪大学大学院,法学研究科,法学・政治学専攻
369,大阪大学大学院,経済学研究科,経済学専攻
370,大阪大学大学院,経済学研究科,経営学系専攻
371,大阪大学大学院,理学研究科,数学専攻
372,大阪大学大学院,理学研究科,物理学専攻
373,大阪大学大学院,理学研究科,化学専攻
374,大阪大学大学院,理学研究科,生物科学専攻
375,大阪大学大学院,理学研究科,高分子科学専攻
376,大阪大学大学院,理学研究科,宇宙地球科学専攻
377,大阪大学大学院,医学系研究科,医学専攻
378,大阪大学大学院,医学系研究科,医科学専攻
379,大阪大学大学院,医学系研究科,保健学専攻
380,大阪大学大学院,歯学研究科,口腔科学専攻
381,大阪大学大学院,薬学研究科,創成薬学専攻
382,大阪大学大学院,薬学研究科,医療薬学専攻
383,大阪大学大学院,工学研究科,生命先端工学専攻
384,大阪大学大学院,工学研究科,応用化学専攻
385,大阪大学大学院,工学研究科,精密科学・応用物理学専攻
