585,宮崎県立看護大学大学院
586,宮崎大学大学院
587,名桜大学大学院
588,山形県立保健医療大学大学院
589,山形大学大学院
590,横浜国立大学大学院
591,横浜市立大学大学院
592,横浜創英大学大学院
593,山梨英和大学大学院
594,山梨学院大学大学院
595,山梨県立大学大学院
596,山梨大学大学院
597,安田女子大学大学院
598,山口県立大学大学院
599,山口大学大学院
600,酪農学園大学大学院
601,流通経済大学大学院
602,麗澤大学大学院
603,立教大学大学院
604,立正大学大学院
605,ルーテル学院大学大学院
606,LEC東京リーガルマインド大学院大学
607,立命館大学大学院
608,龍谷大学大学院
609,流通科学大学大学院
610,立命館アジア太平洋大学大学院
611,琉球大学大学院
612,和洋女子大学大学院
613,和光大学大学院
614,早稲田大学大学院
615,和歌山県立医科大学大学院
616,和歌山大学大学院
617,青森大学
618,秋田看護福祉大学
619,麻布大学
620,愛知学泉大学
621,愛知産業大学
622,愛知工業大学
623,旭川医科大学
624,旭川大学
625,青森県立保健大学
626,青森公立大学
627,青森中央学院大学
628,秋田県立大学
629,秋田公立美術大学
630,秋田大学
631,会津大学
632,足利大学
633,愛国学園大学
634,青山学院大学
635,亜細亜大学
636,跡見学園女子大学
637,朝日大学
638,愛知医科大学
639,愛知学院大学
640,愛知教育大学
641,愛知県立芸術大学
642,愛知県立大学
643,愛知工科大学
644,愛知淑徳大学
645,愛知大学
646,愛知東邦大学
647,愛知文教大学
648,愛知みずほ大学
649,藍野大学
650,芦屋大学
651,岩手医科大学
652,石巻専修大学
653,いわき明星大学 
654,茨城キリスト教大学
655,岩手県立大学
656,岩手大学
657,茨城県立医療大学
658,茨城大学
659,石川県立看護大学
660,石川県立大学
661,一宮研伸大学
662,上野学園大学
663,宇都宮共和大学
664,宇都宮大学
665,浦和大学
666,植草学園大学
667,宇部フロンティア大学
668,江戸川大学
669,エリザベト音楽大学
670,愛媛県立医療技術大学
671,愛媛大学
672,奥羽大学
673,大妻女子大学
674,桜花学園大学
675,大谷大学
676,大阪経済大学
677,大阪電気通信大学
678,大阪樟蔭女子大学
679,大阪産業大学
680,追手門学院大学
681,大阪国際大学
682,大阪大谷大学
683,小樽商科大学
684,帯広畜産大学
